word;pos;ttpos;rrnpos;ttlemma;rnnlemma;id;s_line;position;word2;word2lemma
ie;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;vergig;663;2 332 050;an;en	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;jongl;325;2 359 464;i;y	
ge;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;sully2;3306;2 439 382;i;y	
iou;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;amo;505;2 452 971;en;en	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;sage;76;2 474 692;y;y	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;sage;1225;2 491 115;en;en	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;sage;1225;2 491 121;en;en	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;sage;1321;2 492 656;en;en	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;sage;1327;2 492 721;en;en	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;sage;1365;2 493 247;en;en	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;sage;1479;2 495 083;y;y	
ie;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;faba;2262;2 522 186;en;en	
ie;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;faba;2446;2 523 334;en;en	
ge;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;fabd;487;2 535 097;i;y	
io;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;fabj;109;2 542 204;i;y	
jou;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;fabj;1340;2 549 864;i;y	
ge;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;edmond;1341;2 560 582;en;en	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;cass;331;2 623 647;en;en	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;gar;195;2 627 294;i;y	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;enf;796;2 657 897;en;en	
ie;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;oct;160;2 671 089;en;en	
jou;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;pen;253;2 679 637;en;en	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;abe;16;2 739 360;en;en	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;abe;113;2 741 820;en;en	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;abe;208;2 744 312;en;en	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;abe;51;2 753 715;y;y	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;abe;52;2 753 767;en;en	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;abe;93;2 754 895;en;en	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;malk;1103;2 789 797;en;en	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;malk;1751;2 793 612;an;en	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;chauvency;483;2 820 213;i;y	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;chauvency;591;2 820 852;i;y	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;chauvency;2737;2 833 461;en;en	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;cleom;1544;2 842 325;i;y	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;helc;229;2 861 706;y;y	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;helc;229;2 861 716;y;y	
ge;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;troi;583;2 890 149;i;y	
ge;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;troi;587;2 890 236;en;en	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;nouvel;1560;2 946 010;i;y	
jou;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;pritheo;20;2 955 128;en;en	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;thibo;563;2 981 917;i;y	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;joinv;70;3 089 612;en;en	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;joinv;119;3 090 950;en;en	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;joinv;152;3 091 847;en;en	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;joinv;176;3 092 602;y;y	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;joinv;177;3 092 631;en;en	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;joinv;409;3 099 703;y;y	
