word;pos;ttpos;rrnpos;ttlemma;rnnlemma;id;s_line;position;word2;word2lemma
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;1736;0 045 508;aoverrai;aouvrir	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;1821;0 046 078;arguerai;arguer	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;1851;0 046 305;enseignerai;enseigner	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;2026;0 047 373;apelerai;appeler	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;2156;0 048 236;irai;aller	
jeo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;2312;0 049 218;enterrai;entrer	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;2315;0 049 244;esteie;être	
jeo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;2485;0 050 350;atendi;attendre	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;2573;0 050 923;enterrai;entrer	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;2579;0 050 962;anuncie;annoncer	
jeo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;2650;0 051 424;enviai;envoyer	
jeo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;2676;0 051 586;entendisse;entendre	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;2690;0 051 671;esteie;être	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;2810;0 052 488;esbahisseie;ébahir	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;2850;0 052 723;aoverrai;aouvrir	
jeo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;3101;0 054 436;oi;avoir	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;3201;0 055 073;eslis;élire	
jeo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;3224;0 055 223;orrai;ouïr	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;3314;0 055 826;apelai;appeler	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;3341;0 056 010;edifierai;édifier	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;3507;0 057 227;eshalcerai;exhausser	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;3759;0 058 848;irai;aller	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;3780;0 058 961;ocie;occire	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;3787;0 059 005;apelerai;appeler	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;3793;0 059 040;ubliai;oublier	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;3968;0 060 223;esleecerai;esliesser	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;4275;0 062 192;esleecerai;esliesser	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;4297;0 062 322;amoe;aimer	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;4502;0 063 630;apelai;appeler	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;4513;0 063 688;irai;aller	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;4522;0 063 738;apelerai;appeler	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;4548;0 063 897;apelai;appeler	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;4579;0 064 070;entrez;entrer	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;4598;0 064 204;eshalcerai;exhausser	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;4612;0 064 279;esguarderai;égarder	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;4614;0 064 294;aprendrai;apprendre	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;4619;0 064 329;esquis;esquérir	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;4634;0 064 407;esguarderai;égarder	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;4658;0 064 552;eslis;élire	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;4660;0 064 557;aers;aerdre	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;4683;0 064 703;esperai;espérer	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;4688;0 064 736;alowe;aller	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;psautier;4693;0 064 766;amai;aimer	
