word;pos;ttpos;rrnpos;ttlemma;rnnlemma;id;s_line;position;word2;word2lemma
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;sage;1000;2 487 712;a;à	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;sage;1410;2 494 030;a;à	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;sage;1745;2 499 496;aveques;avec	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;thebe;72;2 500 083;a;à	
ie;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;faba;374;2 510 384;ainz;ains	
ge;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;ndchar;252;2 565 738;a;à	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;ndchar;6198;2 599 648;a;à	
jou;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;miro;61;2 612 759;a;à	
jou;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;miro;486;2 615 200;a;à	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;cass;436;2 625 910;a;à	
ge;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;enf;144;2 654 157;en;en	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;pen;713;2 686 769;en;en	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;pen;885;2 690 019;a;à	
ie;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;yzop;1916;2 702 319;a;à	
ie;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;yzop;1957;2 702 562;a;à	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;clef;146;2 719 885;a;à	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;abe;288;2 746 400;en;en	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;cleom;2398;2 847 387;en;en	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;helc;196;2 861 026;a;à	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;helc;371;2 864 255;a;à	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;robin;65;2 868 427;en;en	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;vache;1078;2 911 361;en;en	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;vache;1927;2 916 386;en;en	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;vache;2132;2 917 635;a;à	
ge;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;vache;2625;2 920 563;en;en	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;nouvel;439;2 939 375;o;o	
jou;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;pritheo;299;2 957 660;a;à	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;pseuturp;339;2 967 677;a;à	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;pseuturp;497;2 972 447;a;à	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;pseuturp;503;2 972 720;en;en	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;pseuturp;505;2 972 736;avec;avec	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;baisieux;100;3 048 821;a;à	
ge;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;mace;2820;3 069 140;a;à	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;joinv;38;3 088 536;a;à	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;joinv;101;3 090 483;a;à	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;joinv;317;3 096 855;a;à	
jeo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;plainte;556;3 112 456;en;en	
ge;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;plainte;847;3 113 851;en;en	
ge;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;contre;2201;3 140 861;an;en	
ie;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;loth;343;3 155 808;en;en	
