Référence	ContexteGauche	Pivot	ContexteDroit
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 938, 0 374 736		jo_je aure_avoir	
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 948, 0 374 858		jo_je aure_avoir	
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 963, 0 375 026		jo_je ai_avoir	
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 1216, 0 378 083		jo_je orrai_ouïr	
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 1524, 0 381 888		jo_je erc_être	
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 1757, 0 384 728		jo_je alasse_aller	
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 1768, 0 384 872		jo_je ai_avoir	
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 2043, 0 388 187		jo_je amoue_aimer	
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 2376, 0 392 180		jo_je aturnerai_atourner	
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 2389, 0 392 338		jo_je ai_avoir	
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 2636, 0 395 341		jo_je uverai_uvrer	
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 2688, 0 395 978		jo_je aim_aimer	
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 2769, 0 396 986		jo_je oi_avoir	
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 2830, 0 397 763		jo_je enveiai_envoyer	
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 2883, 0 398 406		jo_je irrai_aller	
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 2917, 0 398 837		jo_je ai_avoir	
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 2952, 0 399 270		jo_je ai_avoir	
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 2981, 0 399 591		jo_je eslirrai_élire	
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 2985, 0 399 633		jo_je ocirai_occire	
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 3212, 0 402 422		jo_je ai_avoir	
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 3642, 0 407 526		jo_je ai_avoir	
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 4483, 0 417 665		jo_je osterai_ôter	
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 4905, 0 422 709		jo_je esneierai_énayer	
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 5235, 0 426 562		jo_je estois_ester	
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 5255, 0 426 824		jo_je aturne_atourner	
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 5274, 0 427 052		jo_je ai_avoir	
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 5383, 0 428 372		jo_je oi_avoir	
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 5640, 0 431 474		jo_je ai_avoir	
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 5716, 0 432 347		jo_je irrai_aller	
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 5904, 0 434 570		jo_je ierc_être	
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 6159, 0 437 693		jo_je estois_ester	
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 6169, 0 437 814		jo_je aur_avoir	
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 6205, 0 438 232		jo_je aveie_avoir	
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 6353, 0 440 093		jo_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 6455, 0 441 336		je_je ai_avoir	
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, reis, 7560, 0 454 403		jo_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, yva, 174, 0 464 871		je_je ui_voir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, yva, 319, 0 465 707		je_je ui_voir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, yva, 436, 0 466 434		je_je oi_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, yva, 454, 0 466 542		je_je ui_voir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, yva, 477, 0 466 687		ie_je ui_voir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, yva, 560, 0 467 177		ie_je uig_venir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, yvf, 172, 0 470 870		ie_je uj_voir	
io, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, yvf, 431, 0 472 434		io_je oj_ouïr	
io, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, yvf, 449, 0 472 542		io_je uj_voir	
io, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, yvf, 555, 0 473 177		io_je uing_venir	
io, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, yvf, 558, 0 473 194		io_je auoie_avoir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, yvg, 314, 0 477 659		ie_je ui_voir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, yvg, 431, 0 478 386		ie_je oi_avoir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, yvg, 447, 0 478 483		ie_je ui_voir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, yvg, 555, 0 479 121		ie_je auoie_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, yvh, 435, 0 484 388		je_je oi_avoir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, yvp, 174, 0 488 864		ie_je ui_voir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, yvp, 224, 0 489 151		je_je ui_voir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, yvp, 313, 0 489 672		ie_je ui_voir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, yvp, 432, 0 490 430		ie_je ui_voir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, yvp, 447, 0 490 515		ie_je ui_voir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, yvp, 553, 0 491 150		ie_je uing_venir	
iou, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, yvs, 344, 0 495 813		iou_je ai_avoir	
iou, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, yvs, 433, 0 496 354		iou_je oi_avoir	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, yvv, 399, 0 502 097		ge_je oi_avoir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, chret1, 45, 0 506 388		ie_je uj_voir	
io, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, chret1, 127, 0 508 182		io_je oj_ouïr	
io, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, chret1, 135, 0 508 303		io_je uj_voir	
io, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, chret1, 175, 0 509 033		io_je uing_venir	
io, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, chret1, 175, 0 509 052		io_je auoie_avoir	
io, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, chret1, 315, 0 512 449		io_je uoi_voir	
io, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, chret1, 319, 0 512 557		io_je aorrai_aorer	
io, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, chret1, 342, 0 512 922		io_je uoel_vouloir	
io, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, chret1, 435, 0 514 723		io_je ai_avoir	
io, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, chret1, 436, 0 514 741		io_je auoie_avoir	
io, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, chret1, 441, 0 514 815		io_je irai_aller	
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, chret1, 540, 0 516 898		jo_je ualsisse_valoir	
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, chret1, 578, 0 517 513		jo_je uoel_vouloir	
io, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, chret1, 741, 0 520 978		io_je auoie_avoir	
io, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, chret1, 806, 0 522 386		io_je uerrai_voir	
io, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, chret1, 893, 0 524 367		io_je iui_voir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, chret2, 435, 0 527 820		je_je oi_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, chret2, 1149, 0 532 151		je_je aorerai_adorer	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, chret2, 1377, 0 533 631		je_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, chret2, 1478, 0 534 216		je_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, chret2, 1481, 0 534 232		je_je avoie_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, chret2, 1765, 0 535 977		je_je anport_emporter	
ieo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, fablesA, 80, 0 544 062		ieo_je uienc_venir	
ieo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, fablesA, 414, 0 546 031		ieo_je ai_avoir	
ieo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, fablesA, 592, 0 547 055		ieo_je uei_voir	
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, fablesA, 1580, 0 552 672		jo_je uus_user	
ieo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, fablesA, 1817, 0 554 076		ieo_je ui_voir	
ieo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, fablesA, 2064, 0 555 509		ieo_je uei_voir	
ieo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, fablesA, 2066, 0 555 524		ieo_je ai_avoir	
jeo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, fablesA, 2342, 0 557 084		jeo_je uei_voir	
io, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, fablesA, 2366, 0 557 230		io_je ui_voir	
ieo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, fablesA, 2419, 0 557 572		ieo_je uei_voir	
ieo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, fablesA, 2496, 0 558 019		ieo_je uail_valoir	
ieo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, fablesA, 2500, 0 558 042		ieo_je asemblerai_assembler	
ieo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, fablesA, 2728, 0 559 370		ieo_je afierai_affier	
io, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, fablesA, 3453, 0 563 562		io_je oi_avoir	
ieo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, fablesA, 3676, 0 564 867		ieo_je uesquisse_vivre	
ieo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, fablesA, 3867, 0 565 996		ieo_je ai_avoir	
ieo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, fablesA, 3972, 0 566 537		ieo_je aime_aimer	
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, fablesB, 83, 0 567 041		jo_je ai_avoir	
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, fablesB, 592, 0 569 994		jo_je uei_voir	
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, fablesB, 597, 0 570 020		jo_je ere_être	
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, fablesB, 1890, 0 577 322		jo_je ai_avoir	
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, fablesB, 1926, 0 577 534		jo_je uei_voir	
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, fablesB, 2156, 0 578 807		jo_je uei_voir	
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, fablesB, 2233, 0 579 293		jo_je uei_voir	
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, fablesB, 2301, 0 579 689		jo_je uail_valoir	
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, fablesB, 2409, 0 580 301		jo_je enueerai_envoyer	
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, fablesB, 2424, 0 580 391		jo_je oi_avoir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, fablesC, 1933, 0 591 406		ie_je uoi_voir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, fablesC, 2185, 0 592 793		je_je uoi_voir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, fablesC, 2860, 0 596 662		ie_je uiegne_venir	
io, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, fablesE1, 413, 0 601 856		io_je ai_avoir	
io, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, fablesE1, 482, 0 602 271		io_je uuil_vouloir	
ieo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, fablesE1, 591, 0 602 917		ieo_je uei_voir	
io, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, fablesE1, 731, 0 603 720		io_je aime_aimer	
io, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, fablesE1, 732, 0 603 728		io_je ai_avoir	
ieo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, fablesE1, 1476, 0 608 063		ieo_je ui_voir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, fablesK, 1664, 0 621 205		je_je uoi_voir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, fablesK, 2402, 0 625 584		ie_je uiegne_venir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, fablesM, 597, 0 640 481		ie_je erre_errer	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, fablesT, 127, 0 648 802		je_je uouz_vouloir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, fablesT, 518, 0 650 962		ie_je uoil_vouloir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, fablesT, 623, 0 651 595		ie_je uoi_voir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, fablesT, 1967, 0 659 166		je_je uoi_voir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, fablesT, 1990, 0 659 312		ie_je ui_voir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, fablesT, 2121, 0 660 125		ie_je ual_valoir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, fablesT, 2125, 0 660 148		ie_je assamblerai_assembler	
ieo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, fablesY, 592, 0 666 748		ieo_je uei_voir	
ieo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, fablesY, 597, 0 666 774		ieo_je ere_être	
ieo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, fablesY, 598, 0 666 780		ieo_je ere_être	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, fablesZ, 592, 0 673 359		ie_je uoy_voir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, fablesZ, 597, 0 673 385		je_je ere_être	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, pera, 151, 0 676 365		je_je aorerai_adorer	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, pera, 379, 0 677 845		je_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, pera, 480, 0 678 429		je_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, pera, 483, 0 678 445		je_je avoie_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, pera, 767, 0 680 190		je_je anport_emporter	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perb, 132, 0 688 637		ie_je uoi_voir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perb, 147, 0 688 732		ie_je aorerai_adorer	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perb, 197, 0 689 043		ie_je uoil_vouloir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perb, 353, 0 690 040		ie_je ai_avoir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perb, 451, 0 690 608		ie_je auoie_avoir	
io, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perb, 679, 0 691 992		io_je uoil_vouloir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perb, 748, 0 692 431		ie_je uoi_voir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perb, 843, 0 693 022		je_je uoil_vouloir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perb, 855, 0 693 108		ie_je enport_emporter	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perb, 944, 0 693 672		ie_je ui_voir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perb, 1149, 0 694 935		ie_je uif_vivre	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perb, 1179, 0 695 128		ie_je ui_voir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perb, 1341, 0 696 113		ie_je auoie_avoir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perb, 1349, 0 696 164		ie_je alassa_alasser	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perb, 1502, 0 697 114		ie_je uoil_vouloir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, percevalb, 132, 0 700 677		ie_je uoi_voir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, percevalb, 147, 0 700 772		ie_je aorerai_adorer	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, percevalb, 198, 0 701 085		ie_je uoil_vouloir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, percevalb, 355, 0 702 082		ie_je ai_avoir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, percevalb, 453, 0 702 651		ie_je auoie_avoir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, percevalb, 750, 0 704 476		ie_je uoi_voir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, percevalb, 845, 0 705 069		je_je uoil_vouloir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, percevalb, 857, 0 705 155		ie_je enport_emporter	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, percevalb, 947, 0 705 720		ie_je ui_voir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, percevalb, 1153, 0 706 985		ie_je uif_vivre	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, percevalb, 1183, 0 707 178		ie_je ui_voir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, percevalb, 1345, 0 708 163		ie_je auoie_avoir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, percevalb, 1353, 0 708 214		ie_je alassa_alasser	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, percevalb, 1506, 0 709 165		ie_je uoil_vouloir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, percevalb, 2146, 0 713 058		je_je uoil_vouloir	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, percevalb, 2207, 0 713 437		ge_je irai_aller	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, percevalb, 2786, 0 716 910		ie_je uoil_vouloir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, percevalb, 2977, 0 718 097		ie_je estois_ester	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, percevalb, 3113, 0 718 914		ie_je uoil_vouloir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, percevalb, 3411, 0 720 727		ie_je esguart_égarder	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, percevalb, 3427, 0 720 829		ie_je oi_avoir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, percevalb, 3433, 0 720 865		ie_je ai_avoir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, percevalb, 3437, 0 720 890		ie_je ausse_avoir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, percevalb, 3483, 0 721 165		ie_je uenise_venir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, percevalb, 3594, 0 721 848		ie_je uoille_vouloir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, percevalb, 3702, 0 722 483		ie_je ui_voir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, percevalb, 3836, 0 723 328		ie_je uenise_venir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, percevalb, 3968, 0 724 147		ie_je uodroie_vouloir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, percevalb, 4386, 0 726 683		ie_je estoie_être	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, percevalb, 4425, 0 726 910		ie_je ai_avoir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, percevalb, 4512, 0 727 462		ie_je ui_voir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, percevalb, 4804, 0 729 214		ie_je uoil_vouloir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, percevalb, 4869, 0 729 605		je_je ai_avoir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, percevalb, 4937, 0 729 972		ie_je ueisse_voir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, percevalb, 5063, 0 730 751		ie_je uoi_voir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, percevalb, 5332, 0 732 420		ie_je auoie_avoir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, percevalb, 5654, 0 734 365		ie_je uaig_vaigner	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, percevalb, 6039, 0 736 708		ie_je uoi_voir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, percevalb, 6503, 0 739 545		ie_je uiue_vivre	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, percevalb, 6505, 0 739 552		ie_je uoi_voir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, percevalb, 6548, 0 739 818		je_je uoi_voir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, percevalb, 6634, 0 740 331		je_je iroie_aller	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, percevalb, 6645, 0 740 396		ie_je uoi_voir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, percevalb, 6723, 0 740 884		ie_je uoldroie_vouloir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, percevalb, 6780, 0 741 249		ie_je irai_aller	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, percevalb, 6805, 0 741 404		ie_je ueste_vêtir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, percevalb, 6811, 0 741 444		ie_je aura_avoir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, percevalb, 6937, 0 742 198		ie_je uoise_aller	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, percevalb, 6937, 0 742 202		ie_je ueigne_venir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, percevalb, 7002, 0 742 582		ie_je uoi_voir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, percevalb, 7011, 0 742 633		ie_je uig_venir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, percevalb, 7023, 0 742 706		ie_je uoldroie_vouloir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, percevalb, 7204, 0 743 774		ie_je uoi_voir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, percevalb, 7592, 0 746 133		ie_je uoi_voir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, percevalb, 7722, 0 746 899		ie_je irai_aller	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, percevalb, 7960, 0 748 330		ie_je uosisse_vouloir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, percevalb, 8207, 0 749 828		ie_je uoil_vouloir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, percevalb, 8249, 0 750 090		ie_je uoil_vouloir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, percevalb, 8365, 0 750 802		ie_je uoloie_vouloir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, percevalb, 8408, 0 751 052		ie_je uoloie_vouloir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, percevalb, 8535, 0 751 836		ie_je uodrai_vouloir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, percevalb, 8541, 0 751 874		ie_je uoi_voir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, percevalb, 8573, 0 752 078		ie_je uig_venir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, percevalb, 8694, 0 752 846		ie_je amoie_aimer	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, percevalb, 8718, 0 753 001		je_je iroie_aller	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, percevalb, 8747, 0 753 175		ie_je irai_aller	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, percevalb, 8793, 0 753 462		je_je uoil_vouloir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, percevalb, 8800, 0 753 512		ie_je estoie_être	
