word;pos;ttpos;rrnpos;ttlemma;rnnlemma;id;s_line;position;word2;word2lemma
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;ren2;742;0 979 039;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;ren2;1370;0 982 898;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;ren2;1409;0 983 141;en;en	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;ren2;1653;0 984 661;i;y	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;ren2;1792;0 985 541;en;en	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;ren2;2088;0 987 350;en;en	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;ren2;2290;0 988 633;i;y	
i;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;il|je;y;roma;656;0 992 745;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;romb;754;1 001 059;em;en	
i;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;il|je;y;rombriv;282;1 007 318;en;en	
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;rombriv;438;1 008 231;en;en	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;rombriva;199;1 010 155;i;y	
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;romc;1041;1 017 913;en;en	
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;romd;790;1 027 577;en;en	
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;rome;786;1 037 159;en;en	
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;romh;910;1 047 486;en;en	
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;romh;1121;1 048 740;en;en	
i;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;il|je;y;romh;1254;1 049 574;en;en	
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;romi;160;1 052 925;en;en	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;romi;262;1 053 542;y;y	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;romk;1001;1 063 917;en;en	
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;roml;782;1 071 686;en;en	
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;romm;1003;1 082 050;en;en	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;romm;1039;1 082 274;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;romo;749;1 091 656;en;en	
i;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;il|je;y;romo;785;1 091 877;en;en	
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;romo;1005;1 093 197;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;romo;1453;1 095 897;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;trib;74;1 096 738;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;trib;162;1 097 294;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;trib;175;1 097 378;en;en	
g;PRO:pers:suj:1:sg:unb;PRO:pers;ADVgen;je;ge;trib;513;1 099 517;i;y	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;trib;584;1 099 971;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;trib;881;1 101 812;en;en	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;cambrai;830;1 129 907;en;en	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;cambrai;849;1 130 055;en;en	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;cambrai;970;1 130 970;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;elie;52;1 135 800;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;elie;430;1 139 222;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;elie;934;1 143 722;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;elie;943;1 143 803;en;en	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;elie;1092;1 145 152;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;elie;1142;1 145 590;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;elie;1888;1 152 361;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;elie;2279;1 155 972;en;en	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;floov;255;1 162 274;i;y	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;herm;467;1 181 128;i;y	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;herm;1157;1 187 297;i;y	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;herm;1327;1 188 825;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;raou;129;1 197 827;an;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;raou;251;1 198 746;ann;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;raou;1812;1 210 500;en;en	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;raou;1877;1 210 984;i;y	
j;PRO:pers:suj:1:sg:unb;PRO:pers;ADVgen;je;jà;raou;1998;1 211 904;an;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;graal;74;1 272 663;en;en	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;nic;331;1 279 208;i;y	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;nic;536;1 280 469;i;y	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;nic;560;1 280 618;en;en	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;nic;666;1 281 271;i;y	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;nic;787;1 282 010;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;nic;835;1 282 319;en;en	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;nic;850;1 282 421;i;y	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;nic;897;1 282 721;en;en	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;nic;1066;1 283 774;i;y	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;nic;1088;1 283 911;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;evratC2;323;1 288 599;en;en	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;evratC2;733;1 291 140;i;y	
j;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|y;y;evrat1;479;1 299 170;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;evrat1;479;1 299 175;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;evrat1;1857;1 307 630;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;evrat1;1930;1 308 080;en;en	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;evrat1;2686;1 312 806;i;y	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;evrat1;3832;1 319 827;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;evrat1;4368;1 323 107;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;evrat1;4791;1 325 785;en;en	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;athi;94;1 332 377;i;y	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;athi;681;1 335 830;i;y	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;athi;826;1 336 726;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;athi;855;1 336 912;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;athi;1185;1 338 956;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;athi;2214;1 345 145;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;athi;2248;1 345 352;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;athi;2470;1 346 678;en;en	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;bodo;449;1 377 474;i;y	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;contro;611;1 383 626;an;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;contro;2467;1 394 551;an;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;contro;2467;1 394 555;an;en	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;contro;2544;1 394 996;i;y	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;contro;2688;1 395 839;an;en	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;epee;143;1 404 696;i;y	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;epee;506;1 406 879;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;epee;532;1 407 045;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;epee;741;1 408 367;en;en	
