Référence	ContexteGauche	Pivot	ContexteDroit
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, perb, 956, 0 693 747		i_y encontrai_encontrer	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, perb, 1842, 0 699 167		i_y oi_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, perb, 1948, 0 699 814		i_y aie_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, percevalb, 356, 0 702 092		i_y ai_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, percevalb, 450, 0 702 633		i_y ai_avoir	
g, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, percevalb, 461, 0 702 704		g_je ierai_être	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, percevalb, 652, 0 703 837		i_y es_être	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, percevalb, 905, 0 705 461		i_y aie_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, percevalb, 959, 0 705 795		i_y encontrai_encontrer	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, percevalb, 1846, 0 711 218		i_y oi_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, percevalb, 1953, 0 711 866		i_y aie_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, percevalb, 3062, 0 718 602		i_y o_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, percevalb, 3436, 0 720 880		j_y ai_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, percevalb, 3552, 0 721 576		i_y amoie_aimer	
g, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, percevalb, 4168, 0 725 328		g_je irai_aller	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, percevalb, 4502, 0 727 400		j_y ai_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, percevalb, 4981, 0 730 245		i_y ausse_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, percevalb, 5120, 0 731 089		i_y ai_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, percevalb, 5484, 0 733 343		i_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, percevalb, 5658, 0 734 385		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, percevalb, 5998, 0 736 443		j_y auoie_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, percevalb, 6544, 0 739 791		i_y ai_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, percevalb, 7942, 0 748 214		i_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, percevalb, 8744, 0 753 158		j_y ai_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, percevalb, 8790, 0 753 445		i_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, percevalb, 8803, 0 753 528		j_y alasse_aller	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, percevalb, 8971, 0 754 588		i_y ai_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, perf, 132, 0 756 018		i_y ai_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, perf, 141, 0 756 070		i_y aueie_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, perf, 551, 0 758 609		i_y enport_emporter	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, perf, 598, 0 758 909		i_y aie_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, perf, 640, 0 759 171		i_y encontrai_encontrer	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, perf, 652, 0 759 247		i_y encontrai_encontrer	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, perf, 796, 0 760 129		i_y es_être	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, perf, 1530, 0 764 602		i_y oi_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROimp, i2|i|y, il, perf, 1626, 0 765 173		i_il eie_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, perh, 359, 0 767 487		i_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, perl, 346, 0 779 560		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, perl, 349, 0 779 582		j_y ai_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, perl, 358, 0 779 654		i_y oisse_ouïr	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, perl, 359, 0 779 661		i_y oie_ouïr	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, perl, 381, 0 779 808		i_y ai_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, perl, 471, 0 780 327		i_y ai_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, perl, 480, 0 780 383		i_y auoie_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, perl, 906, 0 783 033		i_y enport_emporter	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, perl, 950, 0 783 314		i_y aie_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, perl, 1003, 0 783 644		i_y encontrai_encontrer	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, perl, 1390, 0 786 039		j_y es_être	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, perl, 1864, 0 788 953		i_y oi_avoir	
g, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perm, 476, 0 792 554		g_je irai_aller	
g, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perm, 662, 0 793 652		g_je es_être	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, perm, 917, 0 795 278		i_y aie_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, perm, 971, 0 795 618		j_y encontrai_encontrer	
g, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perm, 1117, 0 796 525		g_je es_être	
g, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perm, 1364, 0 798 037		g_je es_être	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, perp, 294, 0 803 604		i_y ai_avoir	
g, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perp, 388, 0 804 145		g_je eus_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, perp, 394, 0 804 182		j_y euc_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, perp, 851, 0 807 029		i_y aj_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, perp, 901, 0 807 340		i_y encontraj_encontrer	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, perp, 1294, 0 809 762		j_y es_être	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, perp, 1781, 0 812 751		j_y oc_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, perp, 1887, 0 813 395		j_y aie_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, perq, 244, 0 816 583		i_y ai_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, perq, 259, 0 816 684		i_y ai_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, perq, 807, 0 820 016		i_y aie_avoir	
g, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perq, 849, 0 820 274		g_je encontrai_encontrer	
g, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perq, 861, 0 820 349		g_je encontrai_encontrer	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, perq, 1493, 0 824 188		i_y oi_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, perq, 1595, 0 824 807		i_y aie_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, perr, 294, 0 826 684		i_y ai_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, perr, 295, 0 826 694		i_y ai_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, perr, 842, 0 830 042		i_y aie_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, perr, 1269, 0 832 668		j_y es_être	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, pers, 254, 0 837 956		i_y ai_avoir	
g, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, pers, 528, 0 839 575		g_je irai_aller	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, pers, 805, 0 841 337		i_y aie_avoir	
g, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, pers, 847, 0 841 601		g_je encontrai_encontrer	
g, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, pers, 859, 0 841 676		g_je encontre_encontrer	
g, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, pers, 1004, 0 842 571		g_je es_être	
g, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, pers, 1251, 0 844 063		g_je es_être	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, pers, 1735, 0 847 043		i_y oi_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, pert, 362, 0 850 019		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, pert, 456, 0 850 562		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, pert, 662, 0 851 799		j_je es_être	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, pert, 921, 0 853 466		j_y aie_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, pert, 963, 0 853 727		j_y encontrai_encontrer	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, pert, 976, 0 853 808		j_y encontrai_encontrer	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, pert, 1120, 0 854 710		j_je es_être	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, pert, 1366, 0 856 218		j_y es_être	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, pert, 1378, 0 856 297		j_je es_être	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, pert, 1860, 0 859 268		j_y oi_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, pert, 1966, 0 859 912		j_y aie_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, sept, 293, 0 883 266		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, sept, 542, 0 884 760		j_y esgart_égarder	
g, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, sept, 627, 0 885 238		g_je irai_aller	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, sept, 760, 0 886 007		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, alia, 499, 0 890 020		j_y es_être	
g, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, alia, 2809, 0 910 412		g_je esteie_être	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, ipo, 6653, 0 951 111		j_y oi_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, ipo, 6686, 0 951 311		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, ipo, 8029, 0 959 486		j_y irray_aller	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, ren2, 15, 0 974 731		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, ren2, 265, 0 976 249		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, ren2, 333, 0 976 640		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, ren2, 1290, 0 982 415		j_y oi_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, ren2, 1431, 0 983 278		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, ren2, 1837, 0 985 838		j_y oi_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, ren2, 2024, 0 986 983		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, ren2, 2042, 0 987 086		j_y encontrai_encontrer	
g, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, roma, 120, 0 989 473		g_je ai_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, roma, 585, 0 992 313		i_y oi_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, roma, 631, 0 992 596		i_y oi_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, romb, 116, 0 997 166		i_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, romb, 243, 0 997 937		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, romb, 705, 1 000 758		j_y avoie_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, romb, 765, 1 001 129		i_y ai_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, rombriv, 15, 1 005 701		i_y oi_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, rombriv, 273, 1 007 262		i_y estoie_être	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, rombriv, 363, 1 007 804		i_y encontrai_encontrer	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, rombriv, 371, 1 007 848		i_y oi_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, rombriv, 401, 1 008 015		i_y ai_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, rombriva, 13, 1 009 009		i_y ai_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, il|je, y, rombriva, 287, 1 010 702		i_y ai_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, rombriva, 292, 1 010 736		i_y aie_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, romc, 233, 1 012 993		i_y ai_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, romc, 370, 1 013 835		i_y ai_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, romd, 251, 1 024 269		i_y ai_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, romd, 632, 1 026 617		i_y ere_être	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, romd, 634, 1 026 629		i_y aualoie_avaler	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, romd, 765, 1 027 427		i_y ai_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, rome, 120, 1 033 084		i_y ai_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, rome, 251, 1 033 889		i_y ai_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, rome, 761, 1 037 008		i_y aie_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, romh, 228, 1 043 290		i_y ai_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, romh, 251, 1 043 427		i_y oi_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, romh, 361, 1 044 114		i_y ai_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, romh, 854, 1 047 132		i_y oi_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, romh, 889, 1 047 353		i_y ai_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, romi, 128, 1 052 732		i_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, romk, 116, 1 058 532		j_je aj_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, romk, 245, 1 059 324		j_y aj_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, romk, 759, 1 062 464		j_y aj_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, roml, 112, 1 067 599		i_y ai_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, roml, 241, 1 068 383		i_y ai_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, roml, 717, 1 071 293		i_y oi_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, roml, 759, 1 071 546		i_y ai_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, romm, 255, 1 077 486		i_y oi_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, romm, 368, 1 078 185		i_y ai_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, romm, 1014, 1 082 121		i_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, romo, 240, 1 088 540		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, trib, 103, 1 096 920		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, trib, 199, 1 097 532		j_y ai_avoir	
g, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, trib, 293, 1 098 116		g_je es_être	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, trib, 395, 1 098 762		j_y aim_aimer	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, trib, 412, 1 098 872		j_y os_oser	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, trib, 467, 1 099 215		j_y oi_avoir	
g, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, trib, 503, 1 099 452		g_je irai_aller	
g, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, cambrai, 248, 1 125 463		g_je es_être	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, cambrai, 607, 1 128 179		j_y oi_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, cambrai, 645, 1 128 460		j_y aie_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, elie, 25, 1 135 579		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, elie, 53, 1 135 810		j_y ai_avoir	
g, PRO:pers:suj:1:sg:unb, PRO:pers, PONfbl, je, Ga, elie, 367, 1 138 621		g_Ga irai_aller	
g, PRO:pers:suj:1:sg:unb, PRO:pers, PONfbl, je, Ga, elie, 408, 1 139 003		g_Ga irai_aller	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, elie, 999, 1 144 332		j_y ere_être	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, elie, 1006, 1 144 402		j_y eusse_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, elie, 1241, 1 146 507		j_y es_être	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, elie, 1902, 1 152 482		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, elie, 2199, 1 155 223		j_y ai_avoir	
g, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, elie, 2567, 1 158 421		g_je irai_aller	
g, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, elie, 2603, 1 158 735		g_je irai_aller	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, floov, 236, 1 162 111		j_je estoie_être	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, floov, 245, 1 162 192		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, herm, 457, 1 181 038		j_y apelai_appeler	
g, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, herm, 479, 1 181 226		g_je iere_être	
g, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, herm, 797, 1 183 988		g_je estoie_être	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, herm, 843, 1 184 404		j_y aie_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, herm, 908, 1 185 014		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, herm, 1360, 1 189 106		j_y ai_avoir	
g, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, herm, 1362, 1 189 129		g_je estoie_être	
g, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, herm, 1427, 1 189 709		g_je estoie_être	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, herm, 1428, 1 189 725		j_y esgardai_égarder	
g, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, herm, 1671, 1 191 909		g_je es_être	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, herm, 1880, 1 193 741		j_je ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, herm, 1979, 1 194 602		j_y oi_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, ADVgen, je, jà, herm, 2035, 1 195 093		j_jà ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, raou, 103, 1 197 625		j_y oi_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, raou, 756, 1 202 578		j_je ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, raou, 1389, 1 207 354		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, raou, 1750, 1 210 021		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, raou, 2039, 1 212 218		j_y avoie_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, raou, 2043, 1 212 246		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, raou, 2262, 1 213 895		j_y estoie_être	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, raou, 2445, 1 215 289		j_y ocis_occire	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, raou, 2470, 1 215 485		j_je ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, robert, 580, 1 219 039		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, sergbH, 1803, 1 245 805		j_y erent_être	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, graal, 789, 1 276 833		j_y avoie_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, graal, 836, 1 277 113		j_y ai_avoir	
g, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, nic, 167, 1 278 180		g_je iere_être	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, nic, 309, 1 279 073		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, nic, 605, 1 280 890		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, nic, 712, 1 281 566		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, nic, 713, 1 281 570		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, nic, 819, 1 282 217		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, nic, 844, 1 282 376		j_y es_être	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, nic, 902, 1 282 753		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, nic, 1009, 1 283 424		j_y aim_aimer	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, nic, 1060, 1 283 730		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, nic, 1108, 1 284 028		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, nic, 1203, 1 284 602		j_je aie_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, nic, 1361, 1 285 548		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, nic, 1362, 1 285 554		j_y arai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, nic, 1374, 1 285 625		j_y aiderai_aider	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, evratC2, 84, 1 287 055		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, evratC2, 141, 1 287 429		j_je ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, evratC2, 256, 1 288 165		j_y oie_ouïr	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, evratC2, 385, 1 288 979		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, evratC2, 467, 1 289 470		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, evratC2, 472, 1 289 503		j_y aurai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, evratC2, 474, 1 289 514		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, evratC2, 722, 1 291 073		j_y ai_avoir	
