word;pos;ttpos;rrnpos;ttlemma;rnnlemma;id;s_line;position;word2;word2lemma;category
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;nimb1;1484;0 132 886;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;nimb1;1562;0 133 464;es;être;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;nimb2;188;0 135 304;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;nimb2;345;0 136 465;ai;avoir;VERcjg
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;nimb2;586;0 138 320;estoie;être;VERcjg
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;nimb2;1282;0 143 492;iere;être;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;nimb2;1392;0 144 307;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;nimb2;1402;0 144 383;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;nimb2;1423;0 144 539;ai;avoir;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;nimc;60;0 145 925;ai;avoir;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;nimc;101;0 146 231;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;nimc;277;0 147 541;estoie;être;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;nimc;318;0 147 843;estoie;être;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;nimc;459;0 148 853;ai;avoir;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;nimc;562;0 149 650;ai;avoir;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;nimc;827;0 151 566;ai;avoir;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;il|je;y;nimc;1142;0 153 838;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;nimc;1261;0 154 725;estoie;être;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;il|je;y;nimc;1365;0 155 497;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;nimc;1475;0 156 311;otroie;octroyer;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|y;y;nimd;117;0 163 315;es;être;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;nimd;232;0 164 224;es;être;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;ADVgen;je;jà;nimd;322;0 164 890;estoie;être;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;nimd;1167;0 171 231;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;nimd;1251;0 171 871;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;nimd;1275;0 172 058;estoie;être;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;nimd;1334;0 172 516;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;nimd;1338;0 172 545;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;nimd;1412;0 173 116;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;aiol;710;0 176 265;orai;orer;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;aiol;726;0 176 329;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;aiol;806;0 176 610;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;aiol;1153;0 177 887;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;aiol;1553;0 179 387;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;michel;26;0 188 046;ei;avoir;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;chevreS;118;0 195 151;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;elid;729;0 201 669;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;guigP;342;0 215 081;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;guigP;661;0 216 973;alasce;alaschier;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;lanvalC;614;0 226 653;ai;avoir;VERcjg
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;lanvalP;610;0 234 213;ai;avoir;VERcjg
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;milonS;43;0 239 387;irai;aller;VERcjg
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;milonS;188;0 240 216;irai;aller;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;milonS;488;0 241 924;asemblerai;assembler;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;narcA;187;0 246 327;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;narcA;329;0 247 408;aime;aimer;VERcjg
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;narcA;362;0 247 678;irai;aller;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;narcA;423;0 248 103;aie;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;narcA;547;0 249 064;avoie;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;narcA;660;0 249 935;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;narcA;761;0 250 789;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;narcA;802;0 251 101;aim;aimer;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;narcA;807;0 251 147;aim;aimer;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;narcA;851;0 251 530;aim;aimer;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;narcA;852;0 251 540;aim;aimer;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;narcA;860;0 251 616;aie;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;narcA;888;0 251 842;abessaisse;abaisser;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;narcB;317;0 254 293;aim;aimer;VERcjg
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;narcB;346;0 254 535;irai;aller;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;narcB;407;0 254 960;aie;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;narcB;533;0 255 937;avoie;avoir;VERcjg
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;narcB;569;0 256 256;estoie;être;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;narcB;645;0 256 802;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;narcB;703;0 257 328;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;narcB;776;0 257 902;aim;aimer;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;narcB;781;0 257 948;aim;aimer;VERcjg
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;narcB;807;0 258 166;es;être;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;narcB;825;0 258 332;aim;aimer;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;narcB;826;0 258 342;aim;aimer;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;narcB;834;0 258 416;aie;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;narcC;190;0 260 247;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;narcC;230;0 260 529;aie;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;narcC;233;0 260 558;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;narcC;439;0 262 140;aie;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;narcC;702;0 264 128;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;narcC;733;0 264 404;oi;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;narcC;789;0 264 888;entent;entendre;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;narcC;868;0 265 475;aim;aimer;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;narcC;871;0 265 504;aim;aimer;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;narcC;919;0 265 918;aim;aimer;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;narcC;920;0 265 928;ain;aimer;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;narcC;926;0 265 981;aim;aimer;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;narcC;930;0 266 020;aie;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;narcC;958;0 266 245;oubliaisce;oublier;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;narcD;43;0 266 942;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;narcD;160;0 267 852;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;narcD;219;0 268 372;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;narcD;298;0 268 980;aim;aimer;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;narcD;303;0 269 026;ain;aimer;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;narcD;347;0 269 407;aim;aimer;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;narcD;348;0 269 417;aim;aimer;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;narcD;384;0 269 714;oubliase;oublier;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;narcD;418;0 269 952;aim;aimer;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;narcE;173;0 271 299;aie;avoir;VERcjg
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;yonecQ;248;0 277 561;iere;être;VERcjg
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;yonecS;226;0 280 686;iere;être;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;maur;708;0 306 361;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;troifr;161;0 309 132;os;oser;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;troifr;505;0 311 184;orrai;ouïr;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;benoit;257;0 314 513;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;benoit;263;0 314 543;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;benoit;800;0 317 567;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;benoit;1311;0 320 462;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;benoit;1631;0 322 272;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;chro;811;0 331 681;aie;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;chro;940;0 332 459;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;chro;1389;0 335 151;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;myst;897;0 345 284;ai;avoir;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;pap;1913;0 358 780;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;reis;6801;0 445 495;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;livre;1199;0 463 014;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;yva;347;0 465 900;ai;avoir;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;yva;563;0 467 195;auoie;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;yva;574;0 467 264;estoie;être;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;yvf;343;0 471 893;ai;avoir;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;yvf;472;0 472 693;oj;ouïr;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;yvf;569;0 473 262;estoie;être;VERcjg
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;yvf;583;0 473 349;irai;aller;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;yvg;342;0 477 851;ai;avoir;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;yvg;470;0 478 632;oi;avoir;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;yvg;566;0 479 189;estoie;être;VERcjg
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;yvg;580;0 479 277;irai;aller;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;yvh;346;0 483 847;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;yvh;476;0 484 642;oi;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;yvh;562;0 485 144;avoie;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;yvh;573;0 485 212;estoie;être;VERcjg
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;yvh;587;0 485 303;irai;aller;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;yvp;340;0 489 861;ai;avoir;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;yvp;429;0 490 410;ay;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;yvp;463;0 490 613;escoutai;écouter;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;yvp;470;0 490 663;oi;avoir;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;yvp;556;0 491 168;auoie;avoir;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;yvp;567;0 491 236;estoie;être;VERcjg
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;yvp;581;0 491 324;irai;aller;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;yvs;569;0 497 174;estoie;être;VERcjg
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;yvs;583;0 497 260;irai;aller;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;yvv;313;0 501 583;ai;avoir;VERcjg
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;yvv;537;0 502 923;estoie;être;VERcjg
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;yvv;551;0 503 009;irai;aller;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;chret1;98;0 507 559;ai;avoir;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;chret1;145;0 508 472;oj;ouïr;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;chret1;177;0 509 129;estoie;être;VERcjg
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;chret1;184;0 509 230;irai;aller;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;chret1;401;0 514 084;ai;avoir;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;chret1;401;0 514 094;ai;avoir;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;chret1;599;0 517 964;aie;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;chret1;741;0 520 957;es;être;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;chret2;346;0 527 279;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;chret2;476;0 528 074;oi;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;chret2;562;0 528 576;avoie;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;chret2;573;0 528 644;estoie;être;VERcjg
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;chret2;587;0 528 735;irai;aller;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;chret2;1343;0 533 394;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;chret2;1346;0 533 416;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;chret2;1355;0 533 487;oisse;ouïr;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;chret2;1356;0 533 494;oie;ouïr;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;chret2;1378;0 533 641;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;chret2;1472;0 534 179;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;chret2;1941;0 537 104;aie;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;chret2;1983;0 537 365;ancontrai;encontrer;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;chret2;1995;0 537 441;ancontrai;encontrer;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;chret2;2140;0 538 350;es;être;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;chret2;2386;0 539 879;es;être;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;chret2;2880;0 542 918;oi;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;chret2;2986;0 543 569;aie;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;fablesC;337;0 582 485;ai;avoir;VERcjg
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;fablesC;471;0 583 249;iere;être;VERcjg
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;fablesC;472;0 583 255;iere;être;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;fablesC;1148;0 586 992;ause;ausser;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;fablesC;3321;0 599 228;aimme;aimer;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;fablesC;3322;0 599 236;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;fablesC;3354;0 599 424;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;fablesK;317;0 613 507;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;fablesK;1384;0 619 609;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;fablesK;1950;0 622 887;oi;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;fablesK;2050;0 623 497;afierai;affier;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;il|je;y;fablesL;84;0 626 322;a;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;fablesL;417;0 628 164;a;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;fablesM;414;0 639 420;ai;avoir;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;fablesT;83;0 648 526;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;fablesT;2244;0 660 841;oi;avoir;VERcjg
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;fablesT;2409;0 661 660;estoie;être;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;fablesZ;414;0 672 307;ay;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;pera;345;0 677 608;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;pera;348;0 677 630;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;pera;357;0 677 701;oisse;ouïr;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;pera;358;0 677 708;oie;ouïr;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;pera;380;0 677 855;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;pera;474;0 678 392;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;pera;943;0 681 316;aie;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;pera;985;0 681 578;ancontrai;encontrer;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;pera;997;0 681 654;ancontrai;encontrer;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;pera;1142;0 682 564;es;être;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;pera;1388;0 684 094;es;être;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;pera;1883;0 687 131;oi;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;pera;1989;0 687 781;aie;avoir;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;perb;354;0 690 050;ai;avoir;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;perb;448;0 690 590;ai;avoir;VERcjg
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;perb;459;0 690 661;ierai;être;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;perb;650;0 691 795;es;être;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;perb;902;0 693 413;aie;avoir;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;perb;956;0 693 747;encontrai;encontrer;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;perb;1842;0 699 167;oi;avoir;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;perb;1948;0 699 814;aie;avoir;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;percevalb;356;0 702 092;ai;avoir;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;percevalb;450;0 702 633;ai;avoir;VERcjg
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;percevalb;461;0 702 704;ierai;être;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;percevalb;652;0 703 837;es;être;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;percevalb;905;0 705 461;aie;avoir;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;percevalb;959;0 705 795;encontrai;encontrer;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;percevalb;1846;0 711 218;oi;avoir;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;percevalb;1953;0 711 866;aie;avoir;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;percevalb;3062;0 718 602;o;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;percevalb;3436;0 720 880;ai;avoir;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;percevalb;3552;0 721 576;amoie;aimer;VERcjg
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;percevalb;4168;0 725 328;irai;aller;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;percevalb;4502;0 727 400;ai;avoir;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;percevalb;4981;0 730 245;ausse;avoir;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;percevalb;5120;0 731 089;ai;avoir;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;percevalb;5484;0 733 343;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;percevalb;5658;0 734 385;ai;avoir;VERcjg
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;percevalb;5998;0 736 443;auoie;avoir;VERcjg
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;percevalb;6544;0 739 791;ai;avoir;VERcjg
